Set,Set,Run #1,Run #1,Run #1,Run #1,Run #2,Run #2,Run #2,Run #2,Run #3,Run #3,Run #3,Run #3,Run #4,Run #4,Run #4,Run #4,Run #5,Run #5,Run #5,Run #5,Run #6,Run #6,Run #6,Run #6,Run #7,Run #7,Run #7,Run #7,Run #8,Run #8,Run #8,Run #8,Run #9,Run #9,Run #9,Run #9
Wavelength (nm),Frequency (Hz),Time (s),Current (A),Voltage (V),Stopping Potential (V),Time (s),Current (A),Voltage (V),Stopping Potential (V),Time (s),Current (A),Voltage (V),Stopping Potential (V),Time (s),Current (A),Voltage (V),Stopping Potential (V),Time (s),Current (A),Voltage (V),Stopping Potential (V),Time (s),Current (A),Voltage (V),Stopping Potential (V),Time (s),Current (A),Voltage (V),Stopping Potential (V),Time (s),Current (A),Voltage (V),Stopping Potential (V),Time (s),Current (A),Voltage (V),Stopping Potential (V)
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.350,-4.236E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.400,-4.785E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.450,-5.383E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.500,-4.968E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.550,-5.090E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.600,-7.520E-14,-1.922,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.650,-4.907E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.700,-5.981E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.750,-5.444E-14,-1.919,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.800,-5.286E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.850,-5.249E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.900,-5.103E-14,-1.919,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.950,-4.907E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.000,-5.835E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.050,-5.408E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.100,-5.164E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.150,-5.322E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.200,-5.957E-14,-1.922,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.250,-5.273E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.300,-5.762E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.350,-6.067E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.400,-7.031E-14,-1.922,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.450,-5.273E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.500,-5.701E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.550,-5.908E-14,-1.919,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.600,-6.152E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.650,-6.909E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.700,-7.507E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.750,-7.227E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.800,-7.117E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.850,-8.154E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.900,-7.471E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.950,-7.898E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.000,-8.069E-14,-1.922,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.050,-6.799E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.100,-7.800E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.150,-7.495E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.200,-7.385E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.250,-7.483E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.300,-7.690E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.350,-6.689E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.400,-6.824E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.450,-6.873E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.500,-6.494E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.550,-6.934E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.600,-7.153E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.650,-7.458E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.700,-7.385E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.750,-7.849E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.800,-8.594E-14,-1.922,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.850,-8.276E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.900,-8.777E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.950,-7.666E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.000,-7.861E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.050,-7.971E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.100,-7.178E-14,-1.919,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.150,-7.458E-14,-1.919,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.200,-6.372E-14,-1.918,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.250,-6.909E-14,-1.919,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.300,-7.092E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.350,-6.714E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.400,-7.471E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.450,-6.836E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.500,-7.434E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.550,-7.056E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.600,-6.238E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.650,-6.311E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.700,-6.482E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.750,-6.201E-14,-1.919,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.800,-5.957E-14,-1.919,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.850,-6.567E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.900,-6.409E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.950,-5.920E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.000,-5.615E-14,-1.919,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.050,-6.982E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.100,-6.128E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.150,-6.897E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.200,-6.592E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.250,-6.335E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.300,-6.238E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.350,-5.603E-14,-1.919,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.400,-4.492E-14,-1.919,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.450,-5.750E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.500,-5.542E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.550,-4.944E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.600,-5.188E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.650,-5.298E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.700,-5.615E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.750,-5.591E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.800,-4.578E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.850,-4.773E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.900,-4.187E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.950,-4.810E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.000,-4.626E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.050,-5.237E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.100,-5.066E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.150,-4.199E-14,-1.919,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.200,-4.834E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.250,-3.723E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.300,-4.236E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.350,-4.993E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.400,-5.090E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.450,-4.895E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.500,-4.565E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.550,-4.407E-14,-1.919,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.600,-3.870E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.650,-4.163E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.700,-4.529E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.750,-4.175E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.800,-3.442E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.850,-4.785E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.900,-3.516E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.950,-4.382E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.000,-4.578E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.050,-4.016E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.100,-5.164E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.150,-5.212E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.200,-4.004E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.250,-4.492E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.300,-6.055E-14,-1.922,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.350,-5.212E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.400,-4.565E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.450,-6.067E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.500,-5.908E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.550,-5.383E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.600,-4.077E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.650,-5.762E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.700,-5.566E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.750,-5.872E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.800,-5.713E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.850,-4.565E-14,-1.919,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.900,-5.737E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.950,-5.554E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.000,-5.762E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.050,-5.823E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.100,-6.494E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.150,-6.250E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.200,-5.542E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.250,-5.310E-14,-1.919,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.300,-5.920E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.350,-5.872E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.400,-5.920E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.450,-5.994E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.500,-6.580E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.550,-5.933E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.600,-6.946E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.650,-6.226E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.700,-6.006E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.750,-5.603E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.800,-6.714E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.850,-5.994E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.900,-6.482E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.950,-5.774E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.000,-5.859E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.050,-6.213E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.100,-6.104E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.150,-6.677E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.200,-4.590E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.250,-5.469E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.300,-5.273E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.350,-6.128E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.400,-5.652E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.450,-6.616E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.500,-5.396E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.550,-5.078E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.600,-5.737E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.650,-5.469E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.700,-6.848E-14,-1.922,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.750,-5.530E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.800,-5.261E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.850,-6.299E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.900,-5.493E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.950,-6.580E-14,-1.922,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.000,-4.688E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.050,-5.334E-14,-1.922,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.100,-4.077E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.150,-5.017E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.200,-5.493E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.250,-4.407E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.300,-4.761E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.350,-4.773E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.400,-4.712E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.450,-4.321E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.500,-4.663E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.550,-4.736E-14,-1.922,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.600,-3.613E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.650,-4.773E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.700,-4.553E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.750,-4.846E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.800,-5.493E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.850,-5.078E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.900,-4.358E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.950,-5.530E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.000,-5.090E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.050,-5.994E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.100,-5.164E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.150,-5.908E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.200,-6.250E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.250,-6.653E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.300,-7.190E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.350,-7.495E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.400,-7.776E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.450,-7.568E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.500,-7.202E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.550,-8.997E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.600,-7.312E-14,-1.919,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.650,-7.031E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.700,-7.825E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.750,-6.921E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.800,-7.751E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.850,-6.641E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.900,-7.129E-14,-1.922,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.950,-7.007E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.000,-6.628E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.050,-7.031E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.100,-7.910E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.150,-9.009E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.200,-8.875E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.250,-8.350E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.300,-9.045E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.350,-9.119E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.400,-9.033E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.450,-9.302E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.500,-9.351E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.550,-9.851E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.600,-9.790E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.650,-9.460E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.700,-9.863E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.750,-9.900E-14,-1.922,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.800,-1.042E-13,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.850,-9.900E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.900,-9.741E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.950,-1.022E-13,-1.922,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.000,-9.241E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.050,-9.399E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.100,-9.351E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.150,-9.961E-14,-1.922,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.200,-8.167E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.250,-8.069E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.300,-8.069E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.350,-7.947E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.400,-7.214E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.450,-7.471E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.500,-7.422E-14,-1.920,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.550,-7.751E-14,-1.921,1.92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.600,-7.397E-14,-1.920,1.92
