Set,Set,Set,Set,Set,Set,Set,Set,Set,Set,Set,Run #1,Run #1,Run #1,Run #1,Run #2,Run #2,Run #2,Run #2,Run #3,Run #3,Run #3,Run #3,Run #4,Run #4,Run #4,Run #4,Run #5,Run #5,Run #5,Run #5,Run #6,Run #6,Run #6,Run #6,Run #7,Run #7,Run #7,Run #7,Run #8,Run #8,Run #8,Run #8,Run #9,Run #9,Run #9,Run #9,Run #10,Run #10,Run #10,Run #10,Run #11,Run #11,Run #11,Run #11
τ (s),γ,Time of n oscillations (s),User Data 3 (units),Mass (Kg),error on mass (Kg),Diameter (cm),error on diameter (cm),volume (m^3),error on volume (m^3),Number of Oscillations,Time (s),Position (m),Velocity (m/s),Acceleration (m/s²),Time (s),Position (m),Velocity (m/s),Acceleration (m/s²),Time (s),Position (m),Velocity (m/s),Acceleration (m/s²),Time (s),Position (m),Velocity (m/s),Acceleration (m/s²),Time (s),Position (m),Velocity (m/s),Acceleration (m/s²),Time (s),Position (m),Velocity (m/s),Acceleration (m/s²),Time (s),Position (m),Velocity (m/s),Acceleration (m/s²),Time (s),Position (m),Velocity (m/s),Acceleration (m/s²),Time (s),Position (m),Velocity (m/s),Acceleration (m/s²),Time (s),Position (m),Velocity (m/s),Acceleration (m/s²),Time (s),Position (m),Velocity (m/s),Acceleration (m/s²)
0.6,1.2,4.23,,0.00604,1.00E-06,1.636,0.002,0.0096119,8.00E-06,7,0,0.24,,,0,0.24,,,0,0.24,,,0,0.24,,,0,0.24,,,0,0.24,,,0,0.24,,,0,0.24,,,0,0.24,,,0,0.24,,,0,0.24,,
,,,,,,,,,,,8.64,0.48,0.73,-3.91,8.64,0.58,0.16,9.52,8.64,0.6,0.14,1.44,8.64,0.48,0.24,2.21,8.64,0.51,0.21,-3.5,8.64,0.5,0.03,-2.21,8.64,0.48,0.04,0.86,8.64,0.54,0,1.36,8.64,0.49,0.02,1.04,8.64,0.51,0.1,-0.18,8.64,0.55,0,1
,,,,,,,,,,,8.65,0.49,0.67,0.08,8.65,0.58,0.32,9.44,8.65,0.6,0.15,0.43,8.65,0.48,0.26,1.72,8.65,0.51,0.17,-3.07,8.65,0.5,0.01,-1.6,8.65,0.48,0.05,0.86,8.65,0.54,0.01,0.79,8.65,0.49,0.05,-0.25,8.65,0.51,0.01,-2.47,8.65,0.55,0,0
,,,,,,,,,,,8.66,0.49,0.73,1.01,8.66,0.58,0.34,6.95,8.66,0.6,0.14,0.51,8.66,0.48,0.27,1.78,8.66,0.52,0.15,-2.19,8.66,0.5,0,-2.83,8.66,0.48,0.06,1.04,8.66,0.54,0.01,1.22,8.66,0.49,0.02,-2.02,8.66,0.51,0.05,0.19,8.66,0.55,0,0
,,,,,,,,,,,8.67,0.5,0.69,-10.22,8.67,0.59,0.46,5.05,8.67,0.6,0.16,-7.23E-04,8.67,0.49,0.29,1.35,8.67,0.52,0.12,-5.22,8.67,0.5,-0.05,-0.8,8.67,0.48,0.07,-0.25,8.67,0.54,0.03,1.58,8.67,0.49,0.01,0.55,8.67,0.51,0.02,-1.55,8.67,0.55,0,0
,,,,,,,,,,,8.68,0.51,0.52,-11.46,8.68,0.59,0.45,-6.16,8.68,0.6,0.14,-0.08,8.68,0.49,0.3,0.86,8.68,0.52,0.05,-4.99,8.68,0.5,-0.02,-0.92,8.68,0.48,0.05,-1.9,8.68,0.54,0.05,2.44,8.68,0.49,0.03,-0.25,8.68,0.51,0.02,0.43,8.68,0.55,0,0
,,,,,,,,,,,8.69,0.51,0.46,-5.5,8.69,0.6,0.34,-5.89,8.69,0.61,0.15,0.51,8.69,0.49,0.31,0.8,8.69,0.52,0.02,-2.82,8.69,0.5,-0.06,-4.99,8.69,0.48,0.03,-0.67,8.69,0.54,0.08,3.91,8.69,0.49,0,-1.96,8.69,0.51,0.03,0.62,8.69,0.55,0,0
,,,,,,,,,,,8.7,0.52,0.41,-5.61,8.7,0.6,0.33,-0.78,8.7,0.61,0.15,0.08,8.7,0.5,0.32,0.85,8.7,0.52,-0.01,-4.17,8.7,0.49,-0.12,3.56,8.7,0.48,0.04,1.11,8.7,0.54,0.12,0.56,8.7,0.49,-0.01,-0.06,8.7,0.51,0.03,-0.8,8.7,0.55,0,0
,,,,,,,,,,,8.71,0.52,0.35,-8.78,8.71,0.6,0.32,-1.13,8.71,0.61,0.16,-0.35,8.71,0.5,0.33,4.48,8.71,0.52,-0.06,-5.49,8.71,0.49,0.01,7.32,8.71,0.48,0.06,2.88,8.71,0.54,0.09,-0.91,8.71,0.49,0,0.43,8.71,0.51,0.01,-1.55,8.71,0.55,0,0.07
,,,,,,,,,,,8.72,0.52,0.24,-7.62,8.72,0.61,0.31,-2.15,8.72,0.61,0.15,-0.94,8.72,0.5,0.41,4.84,8.72,0.52,-0.12,-3.08,8.72,0.49,0.03,-2.76,8.72,0.48,0.1,0.91,8.72,0.54,0.11,2.78,8.72,0.49,0,0.43,8.72,0.51,0,0.37,8.72,0.55,0,-0.57
,,,,,,,,,,,8.73,0.52,0.2,-4.69,8.73,0.61,0.28,-2.22,8.73,0.61,0.14,-0.35,8.73,0.51,0.42,-10.09,8.73,0.52,-0.12,-2.33,8.73,0.49,-0.05,-4.61,8.73,0.48,0.07,-3.31,8.73,0.55,0.15,1.36,8.73,0.49,0.01,0.49,8.73,0.51,0.02,1.05,8.73,0.55,-0.01,0.43
,,,,,,,,,,,8.74,0.53,0.14,-8.03,8.74,0.61,0.26,-1.72,8.74,0.61,0.14,-0.86,8.74,0.51,0.2,-7.25,8.74,0.51,-0.17,-4.63,8.74,0.49,-0.07,-5.84,8.74,0.48,0.03,-0.98,8.74,0.55,0.13,0.86,8.74,0.49,0.01,0.12,8.74,0.51,0.02,-0.43,8.74,0.55,0.01,0.7
,,,,,,,,,,,8.75,0.53,0.04,-9.29,8.75,0.61,0.24,-1.56,8.75,0.61,0.12,-0.94,8.75,0.51,0.28,10.43,8.75,0.51,-0.22,-2.16,8.75,0.49,-0.16,-5.65,8.75,0.48,0.05,0.12,8.75,0.55,0.16,0.86,8.75,0.49,0.01,-0.8,8.75,0.51,0.01,-0.49,8.75,0.55,0,-1.63
,,,,,,,,,,,8.76,0.53,-0.04,-7.18,8.76,0.62,0.23,-2.5,8.76,0.62,0.12,-0.28,8.76,0.52,0.41,1.58,8.76,0.51,-0.21,-1.9,8.76,0.49,-0.18,8.79,8.76,0.48,0.03,-1.22,8.76,0.55,0.15,0.86,8.76,0.49,-0.01,-1.53,8.76,0.51,0.01,0,8.76,0.55,-0.02,0.86
,,,,,,,,,,,8.77,0.53,-0.11,-8.18,8.77,0.62,0.19,-3.16,8.77,0.62,0.11,-1.29,8.77,0.52,0.31,-15.17,8.77,0.51,-0.25,-4.07,8.77,0.49,0.01,9.7,8.77,0.48,0.03,1.84,8.77,0.55,0.18,0.37,8.77,0.49,-0.02,0.31,8.77,0.51,0.01,-3.83E-14,8.77,0.55,0.02,1.2
,,,,,,,,,,,8.78,0.53,-0.2,-8.64,8.78,0.62,0.17,-2.07,8.78,0.62,0.1,-1.37,8.78,0.52,0.11,-6.51,8.78,0.5,-0.29,-2.71,8.78,0.49,0.02,-10.01,8.78,0.48,0.07,1.22,8.78,0.55,0.16,4.57,8.78,0.49,0,1.29,8.78,0.51,0.01,2.39E-13,8.78,0.55,0,-1.5
,,,,,,,,,,,8.79,0.52,-0.28,-5.11,8.79,0.62,0.15,-2.34,8.79,0.62,0.09,-0.78,8.79,0.52,0.18,13.01,8.79,0.5,-0.31,-1.72,8.79,0.49,-0.19,-7.18,8.79,0.48,0.05,-1.84,8.79,0.55,0.27,0.19,8.79,0.49,0.01,1.6,8.79,0.51,0.01,3.16E-13,8.79,0.55,-0.01,6.85E-06
,,,,,,,,,,,8.8,0.52,-0.31,-5.47,8.8,0.62,0.12,-3.94,8.8,0.62,0.08,-1.21,8.8,0.53,0.37,-6.85,8.8,0.5,-0.32,-1.79,8.8,0.49,-0.13,6.26,8.8,0.48,0.03,-0.8,8.8,0.56,0.16,-4.92,8.8,0.49,0.03,-0.68,8.8,0.51,0.01,0.06,8.8,0.55,0,4.99E-05
,,,,,,,,,,,8.81,0.52,-0.39,-6.67,8.81,0.63,0.07,-3.52,8.81,0.62,0.06,-1.8,8.81,0.53,0.04,-13.61,8.81,0.5,-0.34,-1.36,8.81,0.49,-0.06,1.23,8.81,0.49,0.04,-1.35,8.81,0.56,0.17,-0.43,8.81,0.49,-0.01,-2.58,8.81,0.51,0.01,-0.43,8.81,0.55,-0.01,-0.07
,,,,,,,,,,,8.82,0.51,-0.44,-5.12,8.82,0.63,0.05,-2.93,8.82,0.62,0.04,-1.29,8.82,0.53,0.1,13.02,8.82,0.49,-0.35,-0.62,8.82,0.49,-0.1,-1.9,8.82,0.49,0.01,-0.98,8.82,0.56,0.15,-0.43,8.82,0.49,-0.02,0.86,8.82,0.51,0,-0.56,8.82,0.55,0,0.5
,,,,,,,,,,,8.83,0.51,-0.49,-5.37,8.83,0.63,0.01,-3.52,8.83,0.62,0.04,-1.29,8.83,0.53,0.3,1.8,8.83,0.49,-0.36,-2.46,8.83,0.49,-0.1,-0.73,8.83,0.49,0.02,0.06,8.83,0.56,0.17,0.2,8.83,0.49,0.01,1.04,8.83,0.51,0,0.49,8.83,0.55,0,-0.07
,,,,,,,,,,,8.84,0.5,-0.55,-7.22,8.84,0.63,-0.02,-3.09,8.84,0.62,0.02,-1.45,8.84,0.53,0.13,-19.11,8.84,0.48,-0.4,-3.93,8.84,0.48,-0.12,1.66,8.84,0.49,0.01,-0.55,8.84,0.57,0.16,-5.93,8.84,0.49,0,-0.43,8.84,0.51,0.01,0.06,8.84,0.55,0,0.5
,,,,,,,,,,,8.85,0.5,-0.64,-8.94,8.85,0.63,-0.05,-2.5,8.85,0.62,0.01,-0.35,8.85,0.53,-0.08,-14.31,8.85,0.48,-0.43,-0.54,8.85,0.48,-0.07,2.45,8.85,0.49,0.01,0.55,8.85,0.56,0.05,6.95,8.85,0.49,0,-0.43,8.85,0.51,0,-0.49,8.85,0.55,0.01,0.14
,,,,,,,,,,,8.86,0.49,-0.73,-3.7,8.86,0.63,-0.07,-3.01,8.86,0.62,0.01,-0.78,8.86,0.53,-0.15,8.7,8.86,0.48,-0.41,3.94,8.86,0.48,-0.07,-0.06,8.86,0.49,0.02,-0.31,8.86,0.57,0.3,-1.66,8.86,0.49,-0.01,-0.49,8.86,0.51,0,0,8.86,0.55,0,-1
,,,,,,,,,,,8.87,0.48,-0.71,1.91,8.87,0.62,-0.11,-3.09,8.87,0.62,-0.01,-1.45,8.87,0.53,0.09,14.11,8.87,0.47,-0.36,3.75,8.87,0.48,-0.07,0.31,8.87,0.49,0,-1.41,8.87,0.57,0.01,-11.29,8.87,0.49,-0.01,-0.12,8.87,0.51,0,0,8.87,0.55,-0.01,-0.14
,,,,,,,,,,,8.88,0.48,-0.69,0.55,8.88,0.62,-0.13,-2.58,8.88,0.62,-0.02,-0.43,8.88,0.53,0.13,-6.21,8.88,0.47,-0.34,1.24,8.88,0.48,-0.06,1.29,8.88,0.49,-0.01,-0.37,8.88,0.57,0.07,12.66,8.88,0.49,-0.01,0.92,8.88,0.51,0,0,8.88,0.55,0,0.93
,,,,,,,,,,,8.89,0.47,-0.7,-0.49,8.89,0.62,-0.16,-2.58,8.89,0.62,-0.02,-0.35,8.89,0.53,-0.03,-19.95,8.89,0.47,-0.33,1.55,8.89,0.48,-0.04,1.35,8.89,0.49,-0.01,-0.92,8.89,0.57,0.27,1.71,8.89,0.49,0.01,0.67,8.89,0.51,0,0.06,8.89,0.55,0.01,0.57
,,,,,,,,,,,8.9,0.46,-0.7,-0.06,8.9,0.62,-0.18,-2.58,8.9,0.62,-0.02,-0.94,8.9,0.53,-0.27,-3.79,8.9,0.46,-0.31,2.96,8.9,0.48,-0.04,0.92,8.9,0.49,-0.03,-0.61,8.9,0.57,0.1,-17.69,8.9,0.49,0,-1.47,8.9,0.51,0,-0.49,8.9,0.55,0.01,-0.43
,,,,,,,,,,,8.91,0.45,-0.7,1.04,8.91,0.62,-0.21,-2.82,8.91,0.62,-0.03,-0.43,8.91,0.53,-0.11,6.49,8.91,0.46,-0.27,3.56,8.91,0.48,-0.03,0.43,8.91,0.49,-0.02,1.04,8.91,0.57,-0.09,-10.39,8.91,0.49,-0.02,-0.12,8.91,0.51,-0.01,-0.06,8.91,0.55,0,-0.5
,,,,,,,,,,,8.92,0.45,-0.68,-4.36,8.92,0.62,-0.24,-1.37,8.92,0.62,-0.03,-0.43,8.92,0.53,-0.14,-3.58,8.92,0.46,-0.23,2.64,8.92,0.48,-0.03,0.31,8.92,0.49,-0.01,-0.31,8.92,0.57,-0.1,5.16,8.92,0.49,0,0.92,8.92,0.51,0,0.56,8.92,0.55,0,-0.07
,,,,,,,,,,,8.93,0.44,-0.79,-5.41,8.93,0.61,-0.24,-0.71,8.93,0.62,-0.04,-0.43,8.93,0.53,-0.18,-2.52,8.93,0.45,-0.22,2.1,8.93,0.48,-0.02,1.35,8.93,0.49,-0.02,-1.47,8.93,0.57,0.02,6.23,8.93,0.49,0,0.49,8.93,0.51,0,-0.49,8.93,0.55,0,0.43
,,,,,,,,,,,8.94,0.43,-0.79,7.98,8.94,0.61,-0.26,-1.8,8.94,0.62,-0.04,-0.35,8.94,0.53,-0.19,-4.26,8.94,0.45,-0.19,2.47,8.94,0.48,0,0.92,8.94,0.49,-0.04,-1.23E-04,8.94,0.57,0.02,-1.15,8.94,0.49,0.01,0.12,8.94,0.51,-0.01,-0.06,8.94,0.55,0.01,0.5
,,,,,,,,,,,8.95,0.42,-0.63,10.69,8.95,0.61,-0.27,-1.37,8.95,0.62,-0.05,-1.09,8.95,0.52,-0.26,5.94,8.95,0.45,-0.17,3.33,8.95,0.48,0,0.37,8.95,0.48,-0.02,0.24,8.95,0.57,-0.01,-2.65,8.95,0.49,0,-0.98,8.95,0.51,0,0.49,8.95,0.55,0.01,-0.82
,,,,,,,,,,,8.96,0.42,-0.57,3.94,8.96,0.61,-0.28,-1.01,8.96,0.62,-0.06,0.35,8.96,0.52,-0.07,1.38,8.96,0.45,-0.13,4.36,8.96,0.48,0.01,0.86,8.96,0.48,-0.03,-1.9,8.96,0.57,-0.03,0,8.96,0.49,-0.01,-0.12,8.96,0.51,0,0,8.96,0.55,-0.01,5.23
,,,,,,,,,,,8.97,0.41,-0.55,3.15,8.97,0.6,-0.29,-0.15,8.97,0.62,-0.04,1.09,8.97,0.52,-0.24,-10.21,8.97,0.45,-0.08,3.93,8.97,0.48,0.02,0.92,8.97,0.48,-0.06,-0.67,8.97,0.57,-0.01,6.73,8.97,0.49,0,0.86,8.97,0.51,0,-0.06,8.97,0.55,0.11,6.24
,,,,,,,,,,,8.98,0.41,-0.51,5.84,8.98,0.6,-0.29,1.09,8.98,0.62,-0.04,-0.43,8.98,0.52,-0.28,-1.55,8.98,0.45,-0.05,3.5,8.98,0.48,0.03,0.49,8.98,0.48,-0.04,1.41,8.98,0.57,0.1,4.51,8.98,0.49,0.01,1.1,8.98,0.51,0,0.56,8.98,0.55,0.12,-4.87
,,,,,,,,,,,8.99,0.4,-0.43,7.77,8.99,0.6,-0.27,0.75,8.99,0.62,-0.05,-0.51,8.99,0.51,-0.27,0.56,8.99,0.45,-0.01,2.95,8.99,0.48,0.03,-0.12,8.99,0.48,-0.03,0.43,8.99,0.57,0.08,-15.2,8.99,0.49,0.02,-0.74,8.99,0.51,0.01,-0.37,8.99,0.55,0.02,-4.55
,,,,,,,,,,,9,0.4,-0.35,8.16,9,0.59,-0.27,-8.86,9,0.62,-0.05,2.78E-13,9,0.51,-0.27,-0.37,9,0.45,0.01,3.38,9,0.48,0.02,0.8,9,0.48,-0.04,0.55,9,0.57,-0.2,-18.48,9,0.49,-0.01,-2.03,9,0.51,-0.01,-1.05,9,0.55,0.03,0.5
,,,,,,,,,,,9.01,0.4,-0.27,4.46,9.01,0.59,-0.45,-0.79,9.01,0.62,-0.05,-0.08,9.01,0.51,-0.27,-0.93,9.01,0.45,0.06,3.98,9.01,0.48,0.04,1.41,9.01,0.48,-0.02,-0.31,9.01,0.57,-0.29,11.4,9.01,0.49,-0.02,0.37,9.01,0.51,-0.01,0.43,9.01,0.55,0.03,0.07
,,,,,,,,,,,9.02,0.39,-0.26,2.62,9.02,0.58,-0.29,20.16,9.02,0.62,-0.05,0.43,9.02,0.51,-0.28,-0.62,9.02,0.45,0.09,3.01,9.02,0.48,0.05,0.19,9.02,0.48,-0.04,-1.53,9.02,0.57,0.03,17.38,9.02,0.49,0,0.98,9.02,0.51,0,0.43,9.02,0.55,0.03,-0.43
,,,,,,,,,,,9.03,0.39,-0.22,6.56,9.03,0.59,-0.05,-5.85,9.03,0.61,-0.04,0.43,9.03,0.5,-0.29,0.74,9.03,0.45,0.12,3.01,9.03,0.48,0.05,2.45,9.03,0.48,-0.05,0.25,9.03,0.57,0.06,-15.61,9.03,0.49,0,0,9.03,0.51,0,0.49,9.03,0.55,0.02,-0.43
,,,,,,,,,,,9.04,0.39,-0.13,5.45,9.04,0.58,-0.4,-10.9,9.04,0.61,-0.04,0.35,9.04,0.5,-0.27,1.79,9.04,0.45,0.15,3.06,9.04,0.48,0.1,0.78,9.04,0.48,-0.04,1.9,9.04,0.57,-0.28,-7.8,9.04,0.49,0,0,9.04,0.51,0.01,0.06,9.04,0.55,0.02,-0.43
,,,,,,,,,,,9.05,0.39,-0.11,6.2,9.05,0.58,-0.26,19.09,9.05,0.61,-0.04,1.01,9.05,0.5,-0.25,1.36,9.05,0.45,0.18,2.58,9.05,0.48,0.06,-6.13,9.05,0.48,-0.02,0.61,9.05,0.56,-0.09,10.21,9.05,0.49,0,-0.06,9.05,0.51,0,-0.49,9.05,0.55,0.01,-0.5
,,,,,,,,,,,9.06,0.39,-0.01,13.48,9.06,0.58,-0.02,5.55,9.06,0.61,-0.02,1.80E-04,9.06,0.5,-0.24,1.23,9.06,0.45,0.2,2.63,9.06,0.48,-0.02,-2.44,9.06,0.48,-0.02,-0.98,9.06,0.57,-0.08,-8.72,9.06,0.49,0,0.43,9.06,0.51,0,0,9.06,0.55,0.01,5.55E-13
,,,,,,,,,,,9.07,0.39,0.16,8.8,9.07,0.58,-0.15,-14.77,9.07,0.61,-0.04,-0.15,9.07,0.49,-0.23,-1.78,9.07,0.46,0.23,2.15,9.07,0.48,0.01,3.5,9.07,0.48,-0.04,-0.06,9.07,0.56,-0.27,0.93,9.07,0.49,0.01,0.61,9.07,0.51,0,-0.06,9.07,0.55,0.01,-0.07
,,,,,,,,,,,9.08,0.39,0.17,-2.46,9.08,0.58,-0.32,2.07,9.08,0.61,-0.03,0.86,9.08,0.49,-0.28,-2.09,9.08,0.46,0.25,2.15,9.08,0.48,0.05,3.43,9.08,0.48,-0.03,0.37,9.08,0.56,-0.06,4.37,9.08,0.49,0.01,-0.86,9.08,0.51,0,0.43,9.08,0.55,0.01,0.43
,,,,,,,,,,,9.09,0.39,0.11,4.09,9.09,0.57,-0.11,20.56,9.09,0.61,-0.02,0.94,9.09,0.49,-0.27,4.12,9.09,0.46,0.27,2.26,9.09,0.48,0.08,-0.24,9.09,0.48,-0.03,0.8,9.09,0.56,-0.18,-3.07,9.09,0.49,-0.01,-1.1,9.09,0.51,0.01,0.49,9.09,0.55,0.02,0.5
,,,,,,,,,,,9.1,0.39,0.25,10.99,9.1,0.57,0.09,1.51,9.1,0.61,-0.01,0.51,9.1,0.49,-0.2,5.96,9.1,0.46,0.29,1.34,9.1,0.48,0.04,1.42,9.1,0.48,-0.01,1.47,9.1,0.56,-0.12,4.69,9.1,0.49,-0.01,0.92,9.1,0.51,0.01,-3.16E-13,9.1,0.55,0.02,0.07
,,,,,,,,,,,9.11,0.4,0.33,4.28,9.11,0.57,-0.08,-11.31,9.11,0.61,-0.01,-0.08,9.11,0.48,-0.15,3.2,9.11,0.47,0.3,0.86,9.11,0.48,0.11,4.84,9.11,0.48,0,4.90E-05,9.11,0.56,-0.09,-4.99,9.11,0.49,0.01,0.61,9.11,0.51,0.01,-5.93E-13,9.11,0.55,0.02,-0.64
,,,,,,,,,,,9.12,0.4,0.33,3.84,9.12,0.57,-0.13,3.52,9.12,0.61,-0.01,0.35,9.12,0.48,-0.13,1.6,9.12,0.47,0.31,0.86,9.12,0.49,0.14,-2.28,9.12,0.48,-0.01,-0.12,9.12,0.56,-0.22,-0.91,9.12,0.49,0,-1.04,9.12,0.51,0.01,3.83E-14,9.12,0.55,0,0.86
,,,,,,,,,,,9.13,0.4,0.41,8.4,9.13,0.57,-0.01,13.47,9.13,0.61,0,0.94,9.13,0.48,-0.12,2.58,9.13,0.47,0.32,0.98,9.13,0.49,0.06,-9.2,9.13,0.48,0,0.98,9.13,0.55,-0.1,6.77,9.13,0.49,-0.01,0.43,9.13,0.51,0.01,3.83E-14,9.13,0.55,0.04,1.34
,,,,,,,,,,,9.14,0.41,0.5,6.41,9.14,0.57,0.14,5.8,9.14,0.61,0.01,0.58,9.14,0.48,-0.08,2.4,9.14,0.48,0.33,0.06,9.14,0.49,-0.04,-1.71,9.14,0.48,0.01,5.99E-06,9.14,0.55,-0.09,-2,9.14,0.49,0.01,0.61,9.14,0.51,0.01,2.78E-13,9.14,0.55,0.03,-2.63
,,,,,,,,,,,9.15,0.41,0.54,2.62,9.15,0.57,0.1,-12.74,9.15,0.61,0.01,-0.51,9.15,0.48,-0.07,3.81,9.15,0.48,0.32,-0.61,9.15,0.49,0.03,6.01,9.15,0.48,0,-0.12,9.15,0.55,-0.14,-0.55,9.15,0.49,0,-1.04,9.15,0.51,0.01,5.55E-13,9.15,0.55,-0.02,0.17
,,,,,,,,,,,9.16,0.42,0.55,1.39,9.16,0.57,-0.12,-1.58,9.16,0.61,0,-0.08,9.16,0.48,0,4.66,9.16,0.48,0.32,0.68,9.16,0.49,0.08,-0.98,9.16,0.48,0.01,0.92,9.16,0.55,-0.1,3.92,9.16,0.49,-0.01,0.31,9.16,0.51,0.01,-2.78E-13,9.16,0.55,0.03,5.85
,,,,,,,,,,,9.17,0.42,0.57,8.2,9.17,0.57,0.07,21.19,9.17,0.61,0.01,0.51,9.17,0.48,0.02,1.6,9.17,0.49,0.33,2.14,9.17,0.49,0.01,-0.18,9.17,0.48,0.02,0.49,9.17,0.55,-0.07,0.64,9.17,0.49,0.01,1.53,9.17,0.51,0.01,0.06,9.17,0.55,0.1,1.62
,,,,,,,,,,,9.18,0.43,0.72,9.11,9.18,0.58,0.31,4.52,9.18,0.61,0.01,-0.08,9.18,0.48,0.03,2.46,9.18,0.49,0.36,2.7,9.18,0.49,0.07,1.9,9.18,0.48,0.02,-0.06,9.18,0.55,-0.09,-1.2,9.18,0.49,0.02,-0.31,9.18,0.51,0.01,-0.43,9.18,0.56,0.07,-4.15
,,,,,,,,,,,9.19,0.44,0.75,-3.27,9.19,0.58,0.16,-14.69,9.19,0.61,0.01,0.51,9.19,0.48,0.07,3.68,9.19,0.49,0.39,-1.1,9.19,0.49,0.05,-3.25,9.19,0.48,0.02,0.37,9.19,0.55,-0.09,1.02,9.19,0.49,0,-1.47,9.19,0.51,0,-0.49,9.19,0.56,0.02,-2.43
,,,,,,,,,,,9.2,0.44,0.65,-5.26,9.2,0.58,0.01,3.08,9.2,0.61,0.02,0.08,9.2,0.48,0.1,1.54,9.2,0.5,0.34,-6.13,9.2,0.49,0.01,-1.6,9.2,0.48,0.02,0.92,9.2,0.55,-0.07,3.01,9.2,0.49,-0.01,-0.06,9.2,0.51,0,0.64,9.2,0.56,0.02,-0.36
,,,,,,,,,,,9.21,0.45,0.64,-0.43,9.21,0.58,0.23,11.04,9.21,0.61,0.01,-0.58,9.21,0.48,0.1,3.01,9.21,0.5,0.26,-5.59,9.21,0.49,0.02,1.04,9.21,0.48,0.03,0.55,9.21,0.55,-0.03,3.22,9.21,0.49,0,0.49,9.21,0.51,0.01,-4.36,9.21,0.56,0.01,-0.37
,,,,,,,,,,,9.22,0.46,0.64,-0.25,9.22,0.58,0.23,-8.5,9.22,0.61,0.01,0.51,9.22,0.48,0.16,3.43,9.22,0.5,0.22,-2.27,9.22,0.49,0.03,-0.37,9.22,0.48,0.04,-0.43,9.22,0.55,0,1.99,9.22,0.49,0,0,9.22,0.51,-0.09,-5.79,9.22,0.56,0.01,-3.73
,,,,,,,,,,,9.23,0.46,0.64,-1.65,9.23,0.58,0.06,7.95,9.23,0.61,0.02,0.08,9.23,0.49,0.17,-0.31,9.23,0.5,0.22,-1.1,9.23,0.49,0.01,-0.86,9.23,0.48,0.03,-0.55,9.23,0.55,0.01,0.07,9.23,0.49,0,0,9.23,0.51,-0.1,9.16,9.23,0.56,-0.06,-5.77
,,,,,,,,,,,9.24,0.47,0.61,-2.08,9.24,0.58,0.39,15.74,9.24,0.61,0.01,-0.58,9.24,0.49,0.16,1.66,9.24,0.51,0.2,-2.45,9.24,0.49,0.01,-0.86,9.24,0.48,0.02,0.49,9.24,0.55,0,-0.5,9.24,0.49,0,0,9.24,0.51,0.1,9.96,9.24,0.55,-0.1,1.3
,,,,,,,,,,,9.25,0.48,0.6,-3.12,9.25,0.59,0.37,-7.39,9.25,0.61,0.01,0.51,9.25,0.49,0.21,5.64,9.25,0.51,0.17,-3.44,9.25,0.49,-0.01,-1.04,9.25,0.48,0.04,0.06,9.25,0.55,0,-0.21,9.25,0.49,0,0,9.25,0.51,0.1,-3.87,9.25,0.55,-0.04,4.72
,,,,,,,,,,,9.26,0.48,0.55,1.42,9.26,0.59,0.24,-4.67,9.26,0.61,0.02,0.08,9.26,0.49,0.27,5.77,9.26,0.51,0.13,-3.5,9.26,0.49,-0.01,0.43,9.26,0.48,0.03,-0.49,9.26,0.55,0,0.95,9.26,0.49,0,0,9.26,0.51,0.02,-4.32,9.26,0.55,-0.01,1.93
,,,,,,,,,,,9.27,0.49,0.63,1.84,9.27,0.59,0.28,1.23,9.27,0.61,0.01,-0.58,9.27,0.49,0.32,1.48,9.27,0.51,0.1,-3.07,9.27,0.49,0,0.49,9.27,0.48,0.03,1.39E-13,9.27,0.55,0.02,3.3,9.27,0.49,0,-0.12,9.27,0.51,0.01,-0.86,9.27,0.55,0,0.5
,,,,,,,,,,,9.28,0.5,0.59,-9.56,9.28,0.6,0.27,-1.36,9.28,0.61,0.01,0.43,9.28,0.5,0.3,-3.62,9.28,0.51,0.07,-2.58,9.28,0.49,0,0.06,9.28,0.48,0.03,-0.12,9.28,0.55,0.06,4.78,9.28,0.49,0,0.92,9.28,0.51,0,-0.99,9.28,0.55,0,0
,,,,,,,,,,,9.29,0.5,0.43,-9.06,9.29,0.6,0.25,-1.08,9.29,0.61,0.02,0.51,9.29,0.5,0.25,-2.52,9.29,0.51,0.05,-2.39,9.29,0.49,0,-0.37,9.29,0.48,0.02,0.86,9.29,0.55,0.11,2.18,9.29,0.49,0.02,0.74,9.29,0.51,-0.01,-0.19,9.29,0.55,0,0
,,,,,,,,,,,9.3,0.5,0.41,-4.89,9.3,0.6,0.25,0.51,9.3,0.61,0.02,0.08,9.3,0.5,0.25,0.43,9.3,0.51,0.02,-3.81,9.3,0.49,-0.01,-0.62,9.3,0.48,0.04,1.1,9.3,0.55,0.11,-4.78,9.3,0.49,0.01,-1.78,9.3,0.51,0,1.93,9.3,0.55,0,0
,,,,,,,,,,,9.31,0.51,0.34,-6.92,9.31,0.6,0.26,0.23,9.31,0.61,0.02,-0.43,9.31,0.5,0.26,0.49,9.31,0.51,-0.03,-4.69,9.31,0.49,-0.01,-2.76,9.31,0.48,0.05,-0.86,9.31,0.55,0.02,-3.35,9.31,0.49,-0.02,-1.6,9.31,0.51,0.03,-3.01,9.31,0.55,0,0
